Date,Price,Volume,Market,Volatility,Price-to-Volume Ratio,SMA_50,OpenMarket,year,month,day,World_Population,USD_in_Circulation,Age_0_17,Age_17_64,Age_65_plus
2018-04-11,2.79,1.0,US Bonds,0.0121178386624406,2.79,2.838,1,2018,4,11,7.623241062258527,15.382823886144685,1.9820426761872167,4.9551066904680425,0.6860916956032674
2018-04-12,2.83,1.0,US Bonds,0.0118130288033044,2.83,2.8390000000000004,1,2018,4,12,7.623441580671987,15.38622780848048,1.9820948109747163,4.955237027436792,0.6861097422604787
2018-04-13,2.82,1.0,US Bonds,0.0113571510513616,2.82,2.8386,1,2018,4,13,7.623642099085446,15.389631730816271,1.982146945762216,4.95536736440554,0.6861277889176901
2018-04-14,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,14,7.623842617498905,15.393035653152069,1.9821990805497156,4.955497701374289,0.6861458355749014
2018-04-15,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,15,7.624043135912364,15.396439575487864,1.9822512153372147,4.955628038343037,0.6861638822321128
2018-04-16,2.83,1.0,US Bonds,0.0112969832172971,2.83,2.8397999999999994,1,2018,4,16,7.624243654325824,15.399843497823658,1.9823033501247145,4.9557583753117855,0.686181928889324
2018-04-17,2.82,1.0,US Bonds,0.0113097689891974,2.82,2.8404000000000003,1,2018,4,17,7.624444172739283,15.403247420159454,1.9823554849122136,4.955888712280534,0.6861999755465354
2018-04-18,2.87,1.0,US Bonds,0.0117784016236284,2.87,2.841,1,2018,4,18,7.624644691152742,15.406651342495248,1.982407619699713,4.956019049249282,0.6862180222037467
2018-04-19,2.92,1.0,US Bonds,0.0120377526991129,2.92,2.8424,1,2018,4,19,7.624845209566201,15.410055264831044,1.9824597544872125,4.956149386218031,0.6862360688609581
2018-04-20,2.96,1.0,US Bonds,0.0120269762323859,2.96,2.845,1,2018,4,20,7.625045727979661,15.41345918716684,1.982511889274712,4.956279723186779,0.6862541155181694
2018-04-21,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,21,7.62524624639312,15.416863109502634,1.9825640240622115,4.956410060155528,0.6862721621753808
2018-04-22,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,22,7.625446764806578,15.42026703183843,1.9826161588497104,4.956540397124276,0.6862902088325921
2018-04-23,2.98,1.0,US Bonds,0.0118873099924048,2.98,2.8474,1,2018,4,23,7.625647283220037,15.423670954174224,1.9826682936372095,4.9566707340930245,0.6863082554898033
2018-04-24,3.0,1.0,US Bonds,0.0117127698465381,3.0,2.8508,1,2018,4,24,7.625847801633497,15.42707487651002,1.9827204284247093,4.956801071061773,0.6863263021470147
2018-04-25,3.03,1.0,US Bonds,0.011559236995445,3.03,2.8532,1,2018,4,25,7.626048320046956,15.430478798845812,1.9827725632122088,4.956931408030521,0.686344348804226
2018-04-26,3.0,1.0,US Bonds,0.0117790795265021,3.0,2.8552,1,2018,4,26,7.626248838460415,15.43388272118161,1.982824697999708,4.95706174499927,0.6863623954614373
2018-04-27,2.96,1.0,US Bonds,0.0119932624408159,2.96,2.8570000000000007,1,2018,4,27,7.626449356873874,15.437286643517403,1.9828768327872075,4.957192081968018,0.6863804421186487
2018-04-28,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,28,7.626649875287334,15.4406905658532,1.9829289675747068,4.957322418936768,0.68639848877586
2018-04-29,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,4,29,7.626850393700793,15.444094488188997,1.982981102362206,4.957452755905516,0.6864165354330714
2018-04-30,2.95,1.0,US Bonds,0.0120220347902811,2.95,2.8585000000000003,1,2018,4,30,7.627050912114252,15.447498410524789,1.9830332371497057,4.957583092874264,0.6864345820902826
2018-05-01,2.97,1.0,US Bonds,0.0118267398586731,2.97,2.8603,1,2018,5,1,7.627251430527711,15.450902332860585,1.983085371937205,4.957713429843013,0.686452628747494
2018-05-02,2.97,1.0,US Bonds,0.0118267398586731,2.97,2.8609,1,2018,5,2,7.627451948941171,15.45430625519638,1.9831375067247048,4.957843766811761,0.6864706754047053
2018-05-03,2.94,1.0,US Bonds,0.0112994295541692,2.94,2.8613,1,2018,5,3,7.62765246735463,15.457710177532174,1.983189641512204,4.95797410378051,0.6864887220619167
2018-05-04,2.95,1.0,US Bonds,0.011267313679943,2.95,2.8627,1,2018,5,4,7.627852985768089,15.46111409986797,1.9832417762997032,4.958104440749258,0.686506768719128
2018-05-05,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,5,7.6280535041815485,15.464518022203764,1.9832939110872028,4.958234777718007,0.6865248153763394
2018-05-06,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,6,7.628254022595008,15.46792194453956,1.983346045874702,4.958365114686755,0.6865428620335506
2018-05-07,2.95,1.0,US Bonds,0.0111385736650955,2.95,2.8645,1,2018,5,7,7.628454541008467,15.471325866875354,1.9833981806622012,4.958495451655503,0.686560908690762
2018-05-08,2.97,1.0,US Bonds,0.0100551353445194,2.97,2.8659,1,2018,5,8,7.628655059421926,15.47472978921115,1.983450315449701,4.958625788624253,0.6865789553479733
2018-05-09,3.0,1.0,US Bonds,0.0100911818763021,3.0,2.8685,1,2018,5,9,7.628855577835385,15.478133711546944,1.9835024502372,4.958756125593,0.6865970020051846
2018-05-10,2.97,1.0,US Bonds,0.0100538288757863,2.97,2.8717,1,2018,5,10,7.629056096248844,15.48153763388274,1.9835545850246996,4.958886462561749,0.6866150486623959
2018-05-11,2.97,1.0,US Bonds,0.0100307573722913,2.97,2.8739,1,2018,5,11,7.629256614662303,15.484941556218534,1.983606719812199,4.959016799530497,0.6866330953196073
2018-05-12,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,12,7.629457133075762,15.48834547855433,1.9836588545996985,4.959147136499245,0.6866511419768185
2018-05-13,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,13,7.629657651489222,15.491749400890123,1.9837109893871976,4.959277473467994,0.6866691886340299
2018-05-14,3.0,1.0,US Bonds,0.0100773000599697,3.0,2.8763,1,2018,5,14,7.629858169902681,15.49515332322592,1.9837631241746967,4.959407810436742,0.6866872352912412
2018-05-15,3.08,1.0,US Bonds,0.0104094895146681,3.08,2.8803,1,2018,5,15,7.63005868831614,15.498557245561717,1.9838152589621965,4.959538147405492,0.6867052819484526
2018-05-16,3.09,1.0,US Bonds,0.0103902768523658,3.09,2.8843,1,2018,5,16,7.630259206729599,15.501961167897509,1.983867393749696,4.95966848437424,0.6867233286056639
2018-05-17,3.11,1.0,US Bonds,0.0102039854825981,3.11,2.8893,1,2018,5,17,7.630459725143059,15.505365090233305,1.9839195285371956,4.959798821342988,0.6867413752628753
2018-05-18,3.06,1.0,US Bonds,0.0098169855020762,3.06,2.8925,1,2018,5,18,7.630660243556518,15.5087690125691,1.9839716633246949,4.959929158311737,0.6867594219200865
2018-05-19,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,19,7.630860761969977,15.512172934904894,1.9840237981121944,4.960059495280485,0.6867774685772979
2018-05-20,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,20,7.631061280383436,15.51557685724069,1.9840759328996933,4.960189832249234,0.6867955152345092
2018-05-21,3.06,1.0,US Bonds,0.0098360593898821,3.06,2.8963,1,2018,5,21,7.631261798796896,15.518980779576484,1.9841280676871929,4.960320169217982,0.6868135618917206
2018-05-22,3.06,1.0,US Bonds,0.0098242862518814,3.06,2.9007,1,2018,5,22,7.631462317210355,15.52238470191228,1.9841802024746924,4.960450506186731,0.6868316085489319
2018-05-23,3.01,1.0,US Bonds,0.010380132143321,3.01,2.9047,1,2018,5,23,7.631662835623814,15.525788624248074,1.984232337262192,4.960580843155479,0.6868496552061433
2018-05-24,2.98,1.0,US Bonds,0.0103797249199261,2.98,2.9079,1,2018,5,24,7.631863354037273,15.52919254658387,1.984284472049691,4.960711180124227,0.6868677018633546
2018-05-25,2.93,1.0,US Bonds,0.0108828016201143,2.93,2.9095,1,2018,5,25,7.632063872450733,15.532596468919664,1.9843366068371904,4.960841517092977,0.6868857485205659
2018-05-26,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,26,7.632264390864191,15.53600039125546,1.9843887416246897,4.960971854061724,0.6869037951777771
2018-05-27,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,5,27,7.63246490927765,15.539404313591255,1.984440876412189,4.961102191030473,0.6869218418349885
2018-05-28,2.85,1.0,US Bonds,0.0120603320060695,2.85,2.9095000000000004,1,2018,5,28,7.632665427691109,15.54280823592705,1.9844930111996888,4.961232527999221,0.6869398884921998
2018-05-29,2.77,1.0,US Bonds,0.0131154702008546,2.77,2.9071,1,2018,5,29,7.632865946104569,15.546212158262843,1.984545145987188,4.9613628649679695,0.6869579351494112
2018-05-30,2.84,1.0,US Bonds,0.0135424355397888,2.84,2.9061000000000003,1,2018,5,30,7.633066464518028,15.54961608059864,1.9845972807746877,4.961493201936718,0.6869759818066224
2018-05-31,2.83,1.0,US Bonds,0.0131330673159504,2.83,2.9061000000000003,1,2018,5,31,7.633266982931487,15.553020002934437,1.9846494155621868,4.961623538905467,0.6869940284638338
2018-06-01,2.89,1.0,US Bonds,0.0134884562899991,2.89,2.9075,1,2018,6,1,7.633467501344946,15.556423925270227,1.984701550349686,4.961753875874216,0.6870120751210451
2018-06-02,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,2,7.633668019758406,15.559827847606025,1.9847536851371856,4.961884212842964,0.6870301217782565
2018-06-03,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,3,7.633868538171865,15.56323176994182,1.984805819924685,4.9620145498117125,0.6870481684354678
2018-06-04,2.94,1.0,US Bonds,0.013822946402149,2.94,2.9093,1,2018,6,4,7.634069056585324,15.566635692277616,1.9848579547121843,4.962144886780461,0.6870662150926792
2018-06-05,2.92,1.0,US Bonds,0.0138048138038956,2.92,2.912100000000001,1,2018,6,5,7.634269574998783,15.57003961461341,1.984910089499684,4.962275223749209,0.6870842617498905
2018-06-06,2.97,1.0,US Bonds,0.0140561021002913,2.97,2.9161,1,2018,6,6,7.634470093412243,15.573443536949204,1.9849622242871832,4.962405560717958,0.6871023084071018
2018-06-07,2.93,1.0,US Bonds,0.0141525026487576,2.93,2.9199,1,2018,6,7,7.634670611825702,15.576847459285,1.9850143590746825,4.962535897686706,0.6871203550643131
2018-06-08,2.93,1.0,US Bonds,0.0139496621099518,2.93,2.9238,1,2018,6,8,7.634871130239161,15.580251381620794,1.985066493862182,4.962666234655455,0.6871384017215245
2018-06-09,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,9,7.6350716486526204,15.58365530395659,1.9851186286496811,4.962796571624203,0.6871564483787358
2018-06-10,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,10,7.63527216706608,15.587059226292386,1.985170763437181,4.962926908592952,0.6871744950359472
2018-06-11,2.96,1.0,US Bonds,0.0140652710339375,2.96,2.9284000000000003,1,2018,6,11,7.635472685479539,15.59046314862818,1.98522289822468,4.963057245561701,0.6871925416931585
2018-06-12,2.96,1.0,US Bonds,0.0140104083990137,2.96,2.9318,1,2018,6,12,7.635673203892997,15.593867070963976,1.9852750330121796,4.963187582530448,0.6872105883503697
2018-06-13,2.98,1.0,US Bonds,0.0140649026624899,2.98,2.9356,1,2018,6,13,7.635873722306457,15.59727099329977,1.9853271677996789,4.963317919499197,0.687228635007581
2018-06-14,2.94,1.0,US Bonds,0.0141616006555868,2.94,2.9378,1,2018,6,14,7.636074240719916,15.600674915635564,1.9853793025871784,4.963448256467945,0.6872466816647924
2018-06-15,2.93,1.0,US Bonds,0.0141613294431575,2.93,2.9410000000000003,1,2018,6,15,7.636274759133375,15.60407883797136,1.9854314373746773,4.963578593436694,0.6872647283220037
2018-06-16,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,16,7.636475277546834,15.607482760307157,1.985483572162177,4.963708930405442,0.6872827749792151
2018-06-17,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,17,7.636675795960293,15.610886682642947,1.9855357069496764,4.963839267374191,0.6873008216364264
2018-06-18,2.92,1.0,US Bonds,0.0141739546214779,2.92,2.9438,1,2018,6,18,7.636876314373753,15.614290604978745,1.985587841737176,4.96396960434294,0.6873188682936378
2018-06-19,2.89,1.0,US Bonds,0.0142244562073993,2.89,2.9456,1,2018,6,19,7.637076832787212,15.61769452731454,1.9856399765246755,4.964099941311688,0.687336914950849
2018-06-20,2.93,1.0,US Bonds,0.0143393174343133,2.93,2.9484000000000004,1,2018,6,20,7.637277351200671,15.621098449650336,1.9856921113121744,4.964230278280437,0.6873549616080604
2018-06-21,2.9,1.0,US Bonds,0.0143447330635216,2.9,2.9498,1,2018,6,21,7.63747786961413,15.62450237198613,1.985744246099674,4.964360615249185,0.6873730082652717
2018-06-22,2.9,1.0,US Bonds,0.0143447330635216,2.9,2.9514,1,2018,6,22,7.63767838802759,15.627906294321924,1.9857963808871733,4.9644909522179335,0.6873910549224831
2018-06-23,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,23,7.637878906441049,15.63131021665772,1.9858485156746728,4.964621289186682,0.6874091015796944
2018-06-24,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,24,7.638079424854508,15.634714138993516,1.985900650462172,4.96475162615543,0.6874271482369058
2018-06-25,2.87,1.0,US Bonds,0.0142997339280253,2.87,2.9522000000000004,1,2018,6,25,7.638279943267967,15.63811806132931,1.985952785249672,4.964881963124179,0.687445194894117
2018-06-26,2.88,1.0,US Bonds,0.013325202493527,2.88,2.9534,1,2018,6,26,7.638480461681427,15.641521983665106,1.986004920037171,4.965012300092927,0.6874632415513284
2018-06-27,2.83,1.0,US Bonds,0.0135664203675719,2.83,2.9526000000000003,1,2018,6,27,7.638680980094886,15.6449259060009,1.9860570548246703,4.9651426370616765,0.6874812882085397
2018-06-28,2.84,1.0,US Bonds,0.0135073642274852,2.84,2.951,1,2018,6,28,7.638881498508345,15.648329828336696,1.9861091896121696,4.965272974030425,0.6874993348657511
2018-06-29,2.85,1.0,US Bonds,0.0133224695556454,2.85,2.9488,1,2018,6,29,7.6390820169218046,15.65173375067249,1.9861613243996687,4.965403310999173,0.6875173815229624
2018-06-30,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,6,30,7.639282535335263,15.655137673008284,1.9862134591871683,4.965533647967921,0.6875354281801737
2018-07-01,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,1,7.639483053748722,15.65854159534408,1.986265593974668,4.965663984936669,0.6875534748373849
2018-07-02,2.87,1.0,US Bonds,0.0134251159179474,2.87,2.9466,1,2018,7,2,7.639683572162181,15.661945517679875,1.9863177287621672,4.965794321905418,0.6875715214945963
2018-07-03,2.83,1.0,US Bonds,0.0135919413314969,2.83,2.9432,1,2018,7,3,7.639884090575641,15.665349440015673,1.9863698635496667,4.965924658874167,0.6875895681518076
2018-07-04,2.835,1.0,US Bonds,0.0133567087909376,2.835,2.9393,1,2018,7,4,7.6400846089891,15.668753362351463,1.986421998337166,4.966054995842915,0.687607614809019
2018-07-05,2.84,1.0,US Bonds,0.0132841689023024,2.84,2.9361,1,2018,7,5,7.640285127402559,15.67215728468726,1.9864741331246651,4.966185332811664,0.6876256614662303
2018-07-06,2.82,1.0,US Bonds,0.0130146662115743,2.82,2.9333,1,2018,7,6,7.640485645816018,15.675561207023057,1.986526267912165,4.966315669780412,0.6876437081234417
2018-07-07,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,7,7.640686164229478,15.67896512935885,1.986578402699664,4.966446006749161,0.687661754780653
2018-07-08,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,8,7.640886682642937,15.682369051694646,1.986630537487164,4.966576343717909,0.6876798014378643
2018-07-09,2.86,1.0,US Bonds,0.0123307266428217,2.86,2.9315,1,2018,7,9,7.641087201056396,15.68577297403044,1.986682672274663,4.9667066806866575,0.6876978480950756
2018-07-10,2.87,1.0,US Bonds,0.011123791838524,2.87,2.9295,1,2018,7,10,7.641287719469855,15.689176896366236,1.9867348070621624,4.966837017655406,0.687715894752287
2018-07-11,2.85,1.0,US Bonds,0.0102449990381891,2.85,2.9271000000000003,1,2018,7,11,7.641488237883315,15.69258081870203,1.986786941849662,4.966967354624154,0.6877339414094983
2018-07-12,2.85,1.0,US Bonds,0.0102214224305037,2.85,2.9253000000000005,1,2018,7,12,7.641688756296774,15.695984741037826,1.9868390766371613,4.967097691592903,0.6877519880667097
2018-07-13,2.83,1.0,US Bonds,0.0095034365377288,2.83,2.9229,1,2018,7,13,7.641889274710233,15.69938866337362,1.9868912114246609,4.967228028561652,0.687770034723921
2018-07-14,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,14,7.642089793123692,15.702792585709416,1.98694334621216,4.9673583655304006,0.6877880813811323
2018-07-15,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,15,7.642290311537152,15.70619650804521,1.9869954809996595,4.967488702499149,0.6878061280383436
2018-07-16,2.85,1.0,US Bonds,0.0090073830914595,2.85,2.9209000000000005,1,2018,7,16,7.642490829950611,15.709600430381006,1.9870476157871588,4.967619039467897,0.6878241746955549
2018-07-17,2.86,1.0,US Bonds,0.0089748660088858,2.86,2.9187,1,2018,7,17,7.642691348364069,15.7130043527168,1.9870997505746584,4.967749376436645,0.6878422213527662
2018-07-18,2.88,1.0,US Bonds,0.0084587136867266,2.88,2.9163,1,2018,7,18,7.642891866777528,15.716408275052595,1.9871518853621573,4.967879713405393,0.6878602680099776
2018-07-19,2.84,1.0,US Bonds,0.008480442876793,2.84,2.9137,1,2018,7,19,7.643092385190988,15.719812197388393,1.9872040201496568,4.968010050374142,0.6878783146671889
2018-07-20,2.89,1.0,US Bonds,0.009136169476803,2.89,2.912100000000001,1,2018,7,20,7.643292903604447,15.723216119724183,1.9872561549371563,4.968140387342891,0.6878963613244002
2018-07-21,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,21,7.643493422017906,15.72662004205998,1.987308289724656,4.96827072431164,0.6879144079816115
2018-07-22,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,22,7.643693940431365,15.730023964395777,1.987360424512155,4.968401061280388,0.6879324546388229
2018-07-23,2.96,1.0,US Bonds,0.0100131401531568,2.96,2.9113,1,2018,7,23,7.643894458844825,15.73342788673157,1.9874125592996543,4.968531398249136,0.6879505012960342
2018-07-24,2.95,1.0,US Bonds,0.0100326812071917,2.95,2.9087,1,2018,7,24,7.644094977258284,15.736831809067365,1.9874646940871536,4.968661735217885,0.6879685479532456
2018-07-25,2.94,1.0,US Bonds,0.0099656092865719,2.94,2.9057,1,2018,7,25,7.644295495671743,15.74023573140316,1.9875168288746532,4.968792072186633,0.6879865946104569
2018-07-26,2.98,1.0,US Bonds,0.009969658795752,2.98,2.9031,1,2018,7,26,7.644496014085202,15.743639653738956,1.9875689636621527,4.968922409155382,0.6880046412676682
2018-07-27,2.96,1.0,US Bonds,0.0100324255226846,2.96,2.9011,1,2018,7,27,7.644696532498662,15.74704357607475,1.987621098449652,4.96905274612413,0.6880226879248795
2018-07-28,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,28,7.644897050912121,15.750447498410546,1.987673233237152,4.969183083092879,0.6880407345820909
2018-07-29,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,7,29,7.64509756932558,15.75385142074634,1.987725368024651,4.969313420061627,0.6880587812393022
2018-07-30,2.98,1.0,US Bonds,0.0100712987816583,2.98,2.8995,1,2018,7,30,7.645298087739039,15.757255343082136,1.9877775028121505,4.969443757030376,0.6880768278965135
2018-07-31,2.96,1.0,US Bonds,0.0099574703603978,2.96,2.8975,1,2018,7,31,7.645498606152499,15.760659265417932,1.9878296375996496,4.969574093999125,0.6880948745537249
2018-08-01,3.0,1.0,US Bonds,0.0099429092654515,3.0,2.8973,1,2018,8,1,7.645699124565958,15.764063187753726,1.9878817723871487,4.969704430967873,0.6881129212109361
2018-08-02,2.98,1.0,US Bonds,0.0098264251448242,2.98,2.8972999999999995,1,2018,8,2,7.645899642979417,15.76746711008952,1.9879339071746485,4.9698347679366215,0.6881309678681475
2018-08-03,2.95,1.0,US Bonds,0.0100299170543126,2.95,2.8977000000000004,1,2018,8,3,7.6461001613928765,15.770871032425315,1.987986041962148,4.96996510490537,0.6881490145253588
2018-08-04,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,4,7.646300679806335,15.774274954761111,1.9880381767496471,4.970095441874117,0.6881670611825701
2018-08-05,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,5,7.646501198219794,15.777678877096903,1.9880903115371464,4.970225778842867,0.6881851078397815
2018-08-06,2.94,1.0,US Bonds,0.0098464731067545,2.94,2.8995,1,2018,8,6,7.646701716633253,15.7810827994327,1.988142446324646,4.970356115811615,0.6882031544969928
2018-08-07,2.98,1.0,US Bonds,0.0101097064691023,2.98,2.9037,1,2018,8,7,7.646902235046713,15.784486721768497,1.9881945811121453,4.970486452780364,0.6882212011542042
2018-08-08,2.96,1.0,US Bonds,0.0096105836254404,2.96,2.9061000000000003,1,2018,8,8,7.647102753460172,15.78789064410429,1.9882467158996449,4.970616789749112,0.6882392478114154
2018-08-09,2.93,1.0,US Bonds,0.00983434494977,2.93,2.9081,1,2018,8,9,7.647303271873631,15.791294566440088,1.988298850687144,4.9707471267178605,0.6882572944686268
2018-08-10,2.87,1.0,US Bonds,0.0105775234950585,2.87,2.9077,1,2018,8,10,7.64750379028709,15.79469848877588,1.9883509854746435,4.970877463686609,0.6882753411258381
2018-08-11,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,11,7.64770430870055,15.798102411111676,1.988403120262143,4.971007800655357,0.6882933877830495
2018-08-12,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,12,7.647904827114009,15.80150633344747,1.9884552550496424,4.971138137624106,0.6883114344402608
2018-08-13,2.88,1.0,US Bonds,0.010519510916317,2.88,2.9065000000000003,1,2018,8,13,7.648105345527468,15.804910255783266,1.9885073898371417,4.971268474592854,0.688329481097472
2018-08-14,2.89,1.0,US Bonds,0.0101895036134415,2.89,2.9059,1,2018,8,14,7.648305863940927,15.808314178119062,1.9885595246246413,4.971398811561603,0.6883475277546834
2018-08-15,2.86,1.0,US Bonds,0.0103871317413498,2.86,2.9037,1,2018,8,15,7.648506382354387,15.811718100454856,1.9886116594121408,4.971529148530352,0.6883655744118947
2018-08-16,2.87,1.0,US Bonds,0.010400104334316,2.87,2.9025,1,2018,8,16,7.648706900767846,15.81512202279065,1.98866379419964,4.9716594854991,0.6883836210691061
2018-08-17,2.87,1.0,US Bonds,0.0103053181301302,2.87,2.9013,1,2018,8,17,7.648907419181305,15.818525945126446,1.9887159289871397,4.971789822467849,0.6884016677263174
2018-08-18,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,18,7.649107937594764,15.821929867462242,1.9887680637746388,4.971920159436597,0.6884197143835288
2018-08-19,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,19,7.649308456008224,15.825333789798036,1.9888201985621383,4.972050496405346,0.6884377610407401
2018-08-20,2.82,1.0,US Bonds,0.0104865834919768,2.82,2.8985000000000003,1,2018,8,20,7.649508974421683,15.828737712133831,1.9888723333496376,4.972180833374094,0.6884558076979514
2018-08-21,2.85,1.0,US Bonds,0.0106581339773619,2.85,2.8963,1,2018,8,21,7.649709492835141,15.832141634469624,1.9889244681371367,4.9723111703428415,0.6884738543551627
2018-08-22,2.82,1.0,US Bonds,0.0107556398336954,2.82,2.8931,1,2018,8,22,7.6499100112486,15.83554555680542,1.9889766029246363,4.972441507311591,0.688491901012374
2018-08-23,2.82,1.0,US Bonds,0.0107556398336954,2.82,2.8907,1,2018,8,23,7.65011052966206,15.838949479141217,1.989028737712136,4.972571844280339,0.6885099476695854
2018-08-24,2.82,1.0,US Bonds,0.0106804828579458,2.82,2.8885,1,2018,8,24,7.650311048075519,15.84235340147701,1.989080872499635,4.972702181249088,0.6885279943267967
2018-08-25,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,25,7.650511566488978,15.845757323812808,1.9891330072871345,4.972832518217836,0.6885460409840081
2018-08-26,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,8,26,7.650712084902437,15.8491612461486,1.9891851420746336,4.9729628551865845,0.6885640876412193
2018-08-27,2.85,1.0,US Bonds,0.0107821084553754,2.85,2.8871,1,2018,8,27,7.650912603315897,15.852565168484396,1.9892372768621327,4.973093192155333,0.6885821342984306
2018-08-28,2.88,1.0,US Bonds,0.0109346410233376,2.88,2.8869,1,2018,8,28,7.651113121729356,15.855969090820192,1.989289411649633,4.973223529124081,0.688600180955642
2018-08-29,2.89,1.0,US Bonds,0.0108789706589703,2.89,2.8860999999999994,1,2018,8,29,7.651313640142815,15.859373013155986,1.989341546437132,4.97335386609283,0.6886182276128533
2018-08-30,2.86,1.0,US Bonds,0.0107405810982754,2.86,2.8853000000000004,1,2018,8,30,7.651514158556274,15.86277693549178,1.9893936812246316,4.973484203061578,0.6886362742700647
2018-08-31,2.86,1.0,US Bonds,0.0102307002279956,2.86,2.8845,1,2018,8,31,7.651714676969734,15.866180857827576,1.9894458160121309,4.973614540030327,0.688654320927276
2018-09-01,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,9,1,7.651915195383193,15.869584780163372,1.9894979507996304,4.973744876999076,0.6886723675844874
2018-09-02,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,9,2,7.652115713796652,15.872988702499166,1.9895500855871295,4.973875213967824,0.6886904142416986
2018-09-03,2.88,1.0,US Bonds,0.0092427731096255,2.88,2.8847,1,2018,9,3,7.652316232210111,15.876392624834962,1.989602220374629,4.974005550936573,0.68870846089891
2018-09-04,2.9,1.0,US Bonds,0.0093378907007791,2.9,2.8851,1,2018,9,4,7.652516750623571,15.879796547170756,1.9896543551621284,4.974135887905321,0.6887265075561213
2018-09-05,2.9,1.0,US Bonds,0.0093225564716624,2.9,2.8865,1,2018,9,5,7.65271726903703,15.883200469506551,1.989706489949628,4.97426622487407,0.6887445542133327
2018-09-06,2.88,1.0,US Bonds,0.0090054416052529,2.88,2.8873,1,2018,9,6,7.652917787450489,15.886604391842347,1.9897586247371275,4.974396561842818,0.688762600870544
2018-09-07,2.94,1.0,US Bonds,0.0097838978931765,2.94,2.8891,1,2018,9,7,7.653118305863948,15.89000831417814,1.9898107595246264,4.974526898811567,0.6887806475277553
2018-09-08,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,9,8,7.653318824277407,15.893412236513935,1.989862894312126,4.974657235780315,0.6887986941849666
2018-09-09,0.0,0.0,US Bonds,0.0,0.0,0.0,0,2018,9,9,7.653519342690866,15.896816158849733,1.9899150290996253,4.974787572749063,0.6888167408421779
2018-09-10,2.94,1.0,US Bonds,0.0096960913039477,2.94,2.8904999999999994,1,2018,9,10,7.653719861104325,15.900220081185529,1.9899671638871248,4.974917909717812,0.6888347874993892
2018-09-11,2.98,1.0,US Bonds,0.0099467030200681,2.98,2.8935000000000004,1,2018,9,11,7.653920379517785,15.903624003521324,1.990019298674624,4.97504824668656,0.6888528341566006
2018-09-12,2.97,1.0,US Bonds,0.009644576618089,2.97,2.8962,1,2018,9,12,7.654120897931244,15.907027925857117,1.9900714334621237,4.975178583655309,0.6888708808138119
2018-09-13,2.97,1.0,US Bonds,0.0095690925303191,2.97,2.8988,1,2018,9,13,7.654321416344703,15.91043184819291,1.9901235682496228,4.975308920624057,0.6888889274710233
2018-09-14,2.99,1.0,US Bonds,0.0094546580424975,2.99,2.9022,1,2018,9,14,7.654521934758162,15.913835770528706,1.9901757030371223,4.9754392575928055,0.6889069741282345
