Date,Price,Volume,Market,Volatility,Price-to-Volume Ratio,SMA_50,OpenMarket
2021-06-25,4280.7001953125,7341450000.0,SP500,0.0060898198204567,5.830864741042301e-07,4192.925029296875,1
2021-06-26,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-06-27,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-06-28,4290.60986328125,4147890000.0,SP500,0.0055309891817409,1.0344078225992614e-06,4195.027822265625,1
2021-06-29,4291.7998046875,3707150000.0,SP500,0.0054939697954667,1.157708699320907e-06,4197.598623046875,1
2021-06-30,4297.5,4266040000.0,SP500,0.0051897285569877,1.007374520632718e-06,4200.84982421875,1
2021-07-01,4319.93994140625,3788230000.0,SP500,0.0051705097348494,1.1403584104994284e-06,4203.780224609375,1
2021-07-02,4352.33984375,3225840000.0,SP500,0.0050164534682832,1.3492113197647744e-06,4208.127421875,1
2021-07-03,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-04,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-05,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-06,4343.5400390625,4309570000.0,SP500,0.0050411492708681,1.0078824660145908e-06,4211.39482421875,1
2021-07-07,4358.1298828125,4037380000.0,SP500,0.0047996761420043,1.0794450566487425e-06,4214.80501953125,1
2021-07-08,4320.81982421875,4347500000.0,SP500,0.0050914919312387,9.938630993027605e-07,4217.48701171875,1
2021-07-09,4369.5498046875,3531120000.0,SP500,0.0054225095896424,1.2374401902760314e-06,4221.214404296875,1
2021-07-10,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-11,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-12,4384.6298828125,3384460000.0,SP500,0.0054356346163047,1.2955183050804263e-06,4224.67759765625,1
2021-07-13,4369.2099609375,3695430000.0,SP500,0.0055097559605472,1.1823278917304617e-06,4228.4383984375,1
2021-07-14,4374.2998046875,4006370000.0,SP500,0.0054994698440691,1.0918362020201578e-06,4232.07119140625,1
2021-07-15,4360.02978515625,3905230000.0,SP500,0.005563580656911,1.116459154814505e-06,4235.978583984375,1
2021-07-16,4327.16015625,3985700000.0,SP500,0.0057240369419198,1.085671314010086e-06,4239.169990234375,1
2021-07-17,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-18,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-19,4258.490234375,5157660000.0,SP500,0.006314648483744,8.256632337872213e-07,4240.307392578125,1
2021-07-20,4323.06005859375,4438270000.0,SP500,0.0068716360432868,9.740417006161747e-07,4242.116591796875,1
2021-07-21,4358.68994140625,3810280000.0,SP500,0.0070038693780676,1.1439290397047591e-06,4245.521787109375,1
2021-07-22,4367.47998046875,3358300000.0,SP500,0.0069846996530092,1.3005032249854838e-06,4249.829384765625,1
2021-07-23,4411.7900390625,4540070000.0,SP500,0.007149127066496,9.717449376468865e-07,4256.804384765625,1
2021-07-24,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-25,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-07-26,4422.2998046875,4275630000.0,SP500,0.0071508051091123,1.0343036709648637e-06,4263.000380859375,1
2021-07-27,4401.4599609375,4241950000.0,SP500,0.0072356142550796,1.0376029799826731e-06,4267.552578125,1
2021-07-28,4400.64013671875,4215290000.0,SP500,0.0072157328623195,1.0439709098825348e-06,4272.299580078125,1
2021-07-29,4419.14990234375,4044600000.0,SP500,0.0071250227605019,1.09260493060964e-06,4278.1259765625,1
2021-07-30,4395.259765625,3956740000.0,SP500,0.007229415465809,1.1108285521982744e-06,4283.717568359375,1
2021-07-31,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-01,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-02,4387.16015625,3724090000.0,SP500,0.0067254205000246,1.1780489075854773e-06,4288.278369140625,1
2021-08-03,4423.14990234375,3965190000.0,SP500,0.0064381509411543,1.1154950714451893e-06,4293.624169921875,1
2021-08-04,4402.66015625,4260760000.0,SP500,0.0064975531820116,1.033303954282804e-06,4297.736376953125,1
2021-08-05,4429.10009765625,3769410000.0,SP500,0.0065394601214589,1.1750114998517673e-06,4302.55578125,1
2021-08-06,4436.52001953125,3451870000.0,SP500,0.0064879950692433,1.2852511883504448e-06,4307.366376953125,1
2021-08-07,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-08,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-09,4432.35009765625,3449280000.0,SP500,0.0064892954869737,1.285007334184598e-06,4311.99578125,1
2021-08-10,4436.75,3886610000.0,SP500,0.006485820799529,1.14154751827428e-06,4316.648583984375,1
2021-08-11,4442.41015625,3532560000.0,SP500,0.0064838166895448,1.257561133073465e-06,4321.455986328125,1
2021-08-12,4460.830078125,3375310000.0,SP500,0.0065065531146547,1.321606038593492e-06,4326.510185546875,1
2021-08-13,4468.0,3016470000.0,SP500,0.0064640806367248,1.4812015368957754e-06,4332.01318359375,1
2021-08-14,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-15,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-16,4479.7099609375,3370640000.0,SP500,0.0063591771953887,1.3290383906135037e-06,4337.009580078125,1
2021-08-17,4448.080078125,3836960000.0,SP500,0.0065060856014696,1.1592719439673595e-06,4341.44078125,1
2021-08-18,4400.27001953125,3755590000.0,SP500,0.0068181098658273,1.1716587858449006e-06,4344.900986328125,1
2021-08-19,4405.7998046875,4398410000.0,SP500,0.0066083715825178,1.001680108195348e-06,4348.625986328125,1
2021-08-20,4441.669921875,3652610000.0,SP500,0.0064578686417828,1.216026326893646e-06,4352.67578125,1
2021-08-21,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-22,0.0,0.0,SP500,0.0,0.0,0.0,0
2021-08-23,4479.52978515625,3576530000.0,SP500,0.0066008423213384,1.2524792984138956e-06,4357.317578125,1
2021-08-24,4486.22998046875,3979220000.0,SP500,0.006552769613421,1.1274144129926845e-06,4361.9391796875,1
